id,jobId,category,numVulnerabilities,numLibVulns,libraryPercentage
828,3193,Cryptography,20,12,37.5
829,3063,Cryptography,3,0,0
830,3106,Cryptography,1,1,50
831,1261,Cryptography,8,0,0
832,3340,Cryptography,3,0,0
833,2647,Cryptography,10,8,44.4444465637207
834,1708,Cryptography,8,7,46.6666679382324
835,2897,Cryptography,155,13,7.7380952835083
836,4108,Cryptography,53,24,31.168830871582
837,3442,Cryptography,65,47,41.9642868041992
838,3027,Cryptography,14,11,44
839,2976,Cryptography,1,1,50
840,2793,Cryptography,16,16,50
841,3823,Cryptography,44,36,45
842,1600,Cryptography,6,1,14.2857151031494
843,2496,Cryptography,8,8,50
844,2996,Cryptography,17,16,48.4848480224609
845,1949,Cryptography,8,7,46.6666679382324
846,1132,Cryptography,7,0,0
847,2939,Cryptography,15,11,42.3076934814453
848,3738,Cryptography,207,177,46.09375
849,974,Cryptography,5,0,0
850,3511,Cryptography,3,0,0
851,3406,Cryptography,11,7,38.8888893127441
852,534,Cryptography,7,2,22.2222232818604
853,1257,Cryptography,4,0,0
854,3192,Cryptography,28,2,6.66666698455811
855,2026,Cryptography,1,0,0
856,1767,Cryptography,8,7,46.6666679382324
857,1265,Cryptography,3,0,0
858,2849,Cryptography,15,13,46.4285697937012
859,1871,Cryptography,32,15,31.9148921966553
860,3300,Cryptography,19,14,42.424243927002
861,2550,Cryptography,9,0,0
862,2879,Cryptography,10,8,44.4444465637207
863,4165,Cryptography,169,77,31.3008136749268
864,3867,Cryptography,1,0,0
865,4022,Cryptography,107,56,34.355827331543
866,4077,Cryptography,23,2,8
867,1859,Cryptography,45,17,27.4193553924561
868,1018,Cryptography,15,0,0
869,1903,Cryptography,1,0,0
870,2891,Cryptography,4,4,50
871,2580,Cryptography,19,15,44.1176490783691
872,1194,Cryptography,7,0,0
873,2236,Cryptography,16,11,40.7407417297363
874,4149,Cryptography,30,30,50
875,3583,Cryptography,6,5,45.4545478820801
876,1971,Cryptography,40,10,20
877,3918,Cryptography,173,74,29.9595146179199
878,3824,Cryptography,10,6,37.5
879,2960,Cryptography,27,13,32.5
880,3746,Cryptography,32,25,43.8596496582031
881,3805,Cryptography,51,2,3.77358484268188
882,2916,Cryptography,82,26,24.0740737915039
883,1636,Cryptography,11,7,38.8888893127441
884,1183,Cryptography,1,0,0
885,4064,Cryptography,32,16,33.3333358764648
886,3963,Cryptography,76,7,8.43373489379883
887,1997,Cryptography,11,11,50
888,3970,Cryptography,89,45,33.582088470459
889,2230,Cryptography,13,13,50
890,2297,Cryptography,1,0,0
891,3010,Cryptography,18,12,40
892,4112,Cryptography,144,54,27.2727279663086
893,4046,Cryptography,96,1,1.03092777729034
894,2416,Cryptography,13,10,43.4782600402832
895,3009,Cryptography,10,0,0
896,3663,Cryptography,190,52,21.4876022338867
897,2836,Cryptography,24,10,29.4117660522461
898,2693,Cryptography,16,13,44.8275871276855
899,2120,Cryptography,1,0,0
900,1500,Cryptography,1,0,0
901,3575,Cryptography,15,14,48.2758598327637
902,3508,Cryptography,134,83,38.2488479614258
903,2529,Cryptography,7,7,50
904,3379,Cryptography,55,5,8.33333396911621
905,3640,Cryptography,230,151,39.6325454711914
906,2437,Cryptography,10,8,44.4444465637207
907,1196,Cryptography,2,2,50
908,3756,Cryptography,1,0,0
909,1456,Cryptography,6,1,14.2857151031494
910,3377,Cryptography,36,33,47.8260879516602
911,1893,Cryptography,17,0,0
912,3071,Cryptography,41,13,24.0740737915039
913,3965,Cryptography,216,134,38.2857131958008
914,1133,Cryptography,5,0,0
915,3939,Cryptography,117,52,30.7692317962646
916,3212,Cryptography,158,154,49.3589744567871
917,3816,Cryptography,96,61,38.8535003662109
918,3361,Cryptography,6,4,40
919,2629,Cryptography,43,17,28.3333339691162
920,2733,Cryptography,13,10,43.4782600402832
921,3107,Cryptography,37,14,27.4509811401367
922,999,Cryptography,11,0,0
923,2109,Cryptography,7,7,50
924,1866,Cryptography,7,0,0
925,3220,Cryptography,48,15,23.8095245361328
926,1811,Cryptography,7,7,50
927,3972,Cryptography,91,76,45.5089797973633
928,856,Cryptography,1,0,0
929,3171,Cryptography,16,0,0
930,4041,Cryptography,93,34,26.7716522216797
931,3195,Cryptography,2,2,50
932,2875,Cryptography,14,10,41.6666641235352
933,3343,Cryptography,213,137,39.1428565979004
934,2595,Cryptography,3,0,0
935,1966,Cryptography,2,0,0
936,3416,Cryptography,2,2,50
937,2015,Cryptography,5,5,50
938,3817,Cryptography,201,160,44.3213272094727
939,4154,Cryptography,3,0,0
940,963,Cryptography,5,0,0
941,1470,Cryptography,13,7,35
942,2159,Cryptography,30,15,33.3333358764648
943,3787,Cryptography,218,112,33.939395904541
944,3472,Cryptography,21,0,0
945,4168,Cryptography,57,30,34.4827575683594
946,2869,Cryptography,15,11,42.3076934814453
947,2590,Cryptography,26,24,48
948,3810,Cryptography,36,35,49.2957725524902
949,2900,Cryptography,42,29,40.8450698852539
950,2581,Cryptography,7,7,50
951,2764,Cryptography,20,15,42.8571434020996
952,910,Cryptography,6,4,40
953,3054,Cryptography,12,12,50
954,3036,Cryptography,10,0,0
955,3911,Cryptography,52,39,42.8571434020996
956,2220,Cryptography,5,0,0
957,2378,Cryptography,12,8,40
958,1279,Cryptography,18,5,21.7391300201416
959,4139,Cryptography,140,0,0
960,1497,Cryptography,1,0,0
961,3971,Cryptography,1,0,0
962,4131,Cryptography,51,39,43.3333320617676
963,3145,Cryptography,10,0,0
964,4045,Cryptography,76,65,46.0992889404297
965,2140,Cryptography,40,28,41.1764717102051
966,3261,Cryptography,17,13,43.3333320617676
967,2904,Cryptography,12,8,40
968,3029,Cryptography,7,7,50
969,4091,Cryptography,56,43,43.4343414306641
970,3184,Cryptography,39,13,25
971,640,Cryptography,5,2,28.5714302062988
972,3947,Cryptography,65,24,26.9662914276123
973,2739,Cryptography,23,21,47.7272720336914
974,3431,Cryptography,24,2,7.69230794906616
975,3035,Cryptography,146,144,49.6551704406738
976,1551,Cryptography,9,7,43.75
977,2105,Cryptography,1,0,0
978,2673,Cryptography,49,7,12.5
979,909,Cryptography,4,0,0
980,3627,Cryptography,10,2,16.6666679382324
981,3218,Cryptography,13,10,43.4782600402832
982,3132,Cryptography,7,7,50
983,3264,Cryptography,42,33,44
984,3545,Cryptography,10,10,50
985,1466,Cryptography,12,5,29.4117660522461
986,2586,Cryptography,12,7,36.8421058654785
987,4019,Cryptography,209,67,24.2753620147705
988,1995,Cryptography,8,7,46.6666679382324
989,3329,Cryptography,12,10,45.4545478820801
990,2678,Cryptography,1,1,50
991,2275,Cryptography,16,14,46.6666679382324
992,3611,Cryptography,41,21,33.8709678649902
993,3718,Cryptography,101,18,15.1260509490967
994,3987,Cryptography,36,20,35.7142868041992
995,3120,Cryptography,9,0,0
996,660,Cryptography,1,0,0
997,3023,Cryptography,10,0,0
998,2520,Cryptography,6,2,25
999,2993,Cryptography,38,18,32.1428565979004
1000,1390,Cryptography,3,0,0
1001,3103,Cryptography,64,64,50
1002,3904,Cryptography,56,27,32.5301208496094
1003,4144,Cryptography,68,17,20
1004,3121,Cryptography,125,105,45.6521759033203
1005,3474,Cryptography,124,110,47.0085487365723
1006,2566,Cryptography,13,10,43.4782600402832
1007,4009,Cryptography,9,0,0
1008,3624,Cryptography,17,14,45.1612892150879
1009,1957,Cryptography,49,22,30.9859161376953
1010,1843,Cryptography,12,11,47.8260879516602
1011,3334,Cryptography,87,58,40
1012,1941,Cryptography,13,0,0
1013,3086,Cryptography,33,32,49.230770111084
1014,3872,Cryptography,22,10,31.25
1015,3541,Cryptography,15,0,0
1016,1557,Cryptography,7,1,12.5
1017,1318,Cryptography,6,1,14.2857151031494
1018,3809,Cryptography,16,16,50
1019,3208,Cryptography,61,49,44.5454521179199
1020,1052,Cryptography,5,0,0
1021,3181,Cryptography,14,11,44
1022,1518,Cryptography,6,1,14.2857151031494
1023,2221,Cryptography,22,12,35.294116973877
1024,2762,Cryptography,16,13,44.8275871276855
1025,1523,Cryptography,2,0,0
1026,2872,Cryptography,25,12,32.432430267334
1027,3592,Cryptography,115,115,50
1028,3991,Cryptography,37,24,39.3442611694336
1029,2823,Cryptography,39,0,0
1030,4092,Cryptography,53,20,27.3972606658936
1031,2948,Cryptography,25,1,3.84615397453308
1032,3998,Cryptography,127,21,14.1891899108887
1033,2644,Cryptography,45,7,13.4615392684937
1034,2471,Cryptography,49,22,30.9859161376953
1035,3707,Cryptography,53,41,43.6170234680176
1036,3601,Cryptography,123,116,48.5355644226074
1037,3486,Cryptography,164,112,40.5797080993652
1038,1650,Cryptography,19,0,0
1039,3585,Cryptography,251,184,42.2988510131836
1040,1315,Cryptography,13,0,0
1041,2888,Cryptography,18,14,43.75
1042,4063,Cryptography,119,55,31.6091957092285
1043,2624,Cryptography,19,14,42.424243927002
1044,3715,Cryptography,101,29,22.3076915740967
1045,1543,Cryptography,5,3,37.5
1046,2254,Cryptography,1,0,0
1047,3945,Cryptography,81,67,45.2702713012695
1048,1897,Cryptography,13,13,50
1049,1606,Cryptography,8,7,46.6666679382324
1050,3895,Cryptography,46,38,45.238094329834
1051,2582,Cryptography,16,8,33.3333358764648
1052,1800,Cryptography,15,2,11.764705657959
1053,3358,Cryptography,16,6,27.2727279663086
1054,2533,Cryptography,10,8,44.4444465637207
1055,1586,Cryptography,3,3,50
1056,1743,Cryptography,9,8,47.0588226318359
1057,3055,Cryptography,10,0,0
1058,3320,Cryptography,212,154,42.0764999389648
1059,1071,Cryptography,5,0,0
1060,1203,Cryptography,12,1,7.69230794906616
1061,2505,Cryptography,9,8,47.0588226318359
1062,3271,Cryptography,14,11,44
1063,3162,Cryptography,87,76,46.6257667541504
1064,2968,Cryptography,3,3,50
1065,2353,Cryptography,89,63,41.4473686218262
1066,1749,Cryptography,8,7,46.6666679382324
1067,1781,Cryptography,8,7,46.6666679382324
1068,4027,Cryptography,145,64,30.6220092773438
1069,3841,Cryptography,70,0,0
1070,2350,Cryptography,15,14,48.2758598327637
1071,4060,Cryptography,121,4,3.20000004768372
1072,3273,Cryptography,166,136,45.0331115722656
1073,3388,Cryptography,10,10,50
1074,884,Cryptography,10,10,50
1075,696,Cryptography,1,0,0
1076,2626,Cryptography,15,13,46.4285697937012
1077,2696,Cryptography,19,16,45.7142868041992
1078,2638,Cryptography,86,16,15.6862754821777
1079,2264,Cryptography,24,19,44.1860466003418
1080,2600,Cryptography,25,14,35.8974380493164
1081,3360,Cryptography,44,41,48.235294342041
1082,3097,Cryptography,1,1,50
1083,2635,Cryptography,23,10,30.3030319213867
1084,2531,Cryptography,3,2,40
1085,1950,Cryptography,30,14,31.8181819915771
1086,3415,Cryptography,4,2,33.3333358764648
1087,2768,Cryptography,12,0,0
1088,1692,Cryptography,13,0,0
1089,1211,Cryptography,6,1,14.2857151031494
1090,2640,Cryptography,8,8,50
1091,3070,Cryptography,2,2,50
1092,2095,Cryptography,7,1,12.5
1093,3167,Cryptography,39,19,32.7586212158203
1094,2430,Cryptography,13,13,50
1095,4142,Cryptography,6,4,40
1096,1901,Cryptography,40,8,16.6666679382324
1097,4152,Cryptography,63,27,30.0000019073486
1098,1303,Cryptography,6,1,14.2857151031494
1099,1117,Cryptography,7,0,0
1100,1502,Cryptography,8,1,11.1111116409302
1101,2231,Cryptography,32,29,47.5409851074219
1102,2371,Cryptography,6,6,50
1103,2469,Cryptography,14,8,36.3636360168457
1104,3988,Cryptography,64,52,44.8275871276855
1105,1461,Cryptography,6,1,14.2857151031494
1106,3061,Cryptography,15,0,0
1107,1517,Cryptography,6,1,14.2857151031494
1108,3104,Cryptography,20,15,42.8571434020996
1109,3408,Cryptography,105,105,50
1110,2645,Cryptography,24,11,31.4285717010498
1111,3183,Cryptography,10,10,50
1112,4145,Cryptography,1,0,0
1113,4015,Cryptography,67,14,17.2839508056641
1114,1099,Cryptography,15,0,0
1115,2893,Cryptography,11,9,45
1116,2730,Cryptography,3,3,50
1117,3651,Cryptography,229,117,33.8150291442871
1118,3906,Cryptography,142,51,26.4248695373535
1119,2825,Cryptography,79,30,27.5229358673096
1120,2227,Cryptography,14,13,48.1481475830078
1121,3163,Cryptography,13,13,50
1122,1199,Cryptography,15,0,0
1123,2965,Cryptography,6,2,25
1124,2564,Cryptography,19,13,40.625
1125,3282,Cryptography,11,11,50
1126,3233,Cryptography,12,10,45.4545478820801
1127,1144,Cryptography,2,0,0
1128,2319,Cryptography,20,10,33.3333358764648
1129,1558,Cryptography,16,12,42.8571434020996
1130,3031,Cryptography,17,14,45.1612892150879
1131,2033,Cryptography,8,7,46.6666679382324
1132,2609,Cryptography,10,0,0
1133,3669,Cryptography,168,76,31.1475391387939
1134,3137,Cryptography,12,11,47.8260879516602
1135,1873,Cryptography,16,8,33.3333358764648
1136,3637,Cryptography,11,8,42.1052627563477
1137,3882,Cryptography,19,10,34.4827575683594
1138,1029,Cryptography,4,0,0
1139,3914,Cryptography,30,0,0
1140,1452,Cryptography,5,5,50
1141,1840,Cryptography,3,3,50
1142,2451,Cryptography,37,13,26
1143,2988,Cryptography,19,15,44.1176490783691
1144,1247,Cryptography,5,0,0
1145,875,Cryptography,2,0,0
1146,1508,Cryptography,11,7,38.8888893127441
1147,2391,Cryptography,32,22,40.7407417297363
1148,3260,Cryptography,134,134,50
1149,4180,Cryptography,71,45,38.7931060791016
1150,965,Cryptography,10,0,0
1151,1425,Cryptography,8,1,11.1111116409302
1152,1519,Cryptography,8,7,46.6666679382324
1153,3437,Cryptography,41,37,47.4358978271484
1154,3122,Cryptography,19,11,36.6666679382324
1155,2649,Cryptography,9,0,0
1156,3766,Cryptography,26,0,0
1157,821,Cryptography,4,4,50
1158,2312,Cryptography,20,0,0
1159,2288,Cryptography,12,12,50
1160,1399,Cryptography,6,1,14.2857151031494
1161,2538,Cryptography,5,5,50
1162,2439,Cryptography,5,4,44.4444465637207
1163,3302,Cryptography,178,150,45.7317085266113
1164,3216,Cryptography,42,37,46.8354415893555
1165,2601,Cryptography,31,28,47.4576263427734
1166,1113,Cryptography,18,0,0
1167,3057,Cryptography,100,87,46.5240631103516
1168,3441,Cryptography,94,47,33.3333358764648
1169,1761,Cryptography,2,0,0
1170,4044,Cryptography,87,46,34.5864639282227
1171,3522,Cryptography,7,0,0
1172,2634,Cryptography,30,5,14.2857151031494
1173,3722,Cryptography,69,28,28.8659782409668
1174,2251,Cryptography,19,15,44.1176490783691
1175,3475,Cryptography,117,113,49.1304321289062
1176,3349,Cryptography,159,156,49.523811340332
1177,3889,Cryptography,110,24,17.9104480743408
1178,1928,Cryptography,15,11,42.3076934814453
1179,766,Cryptography,1,0,0
1180,3381,Cryptography,3,0,0
1181,1965,Cryptography,5,0,0
1182,2314,Cryptography,1,0,0
1183,2639,Cryptography,11,9,45
1184,3877,Cryptography,126,7,5.26315784454346
1185,1609,Cryptography,6,1,14.2857151031494
1186,4057,Cryptography,25,16,39.0243873596191
1187,1739,Cryptography,33,14,29.7872333526611
1188,901,Cryptography,5,0,0
1189,3362,Cryptography,99,90,47.6190490722656
1190,4179,Cryptography,134,121,47.4509811401367
1191,2134,Cryptography,4,2,33.3333358764648
1192,2368,Cryptography,25,11,30.5555553436279
1193,2400,Cryptography,21,21,50
1194,3347,Cryptography,13,2,13.3333339691162
1195,3514,Cryptography,2,0,0
1196,1710,Cryptography,7,1,12.5
1197,3727,Cryptography,18,1,5.26315784454346
1198,3428,Cryptography,4,1,20
1199,1001,Cryptography,1,0,0
1200,1380,Cryptography,28,4,12.5
1201,2410,Cryptography,35,17,32.6923065185547
1202,4116,Cryptography,139,54,27.9792747497559
1203,1559,Cryptography,8,7,46.6666679382324
1204,2835,Cryptography,25,14,35.8974380493164
1205,3547,Cryptography,23,3,11.5384616851807
1206,3768,Cryptography,204,137,40.175952911377
1207,2766,Cryptography,17,12,41.3793106079102
1208,2380,Cryptography,17,14,45.1612892150879
1209,2240,Cryptography,19,16,45.7142868041992
1210,2929,Cryptography,10,8,44.4444465637207
1211,3323,Cryptography,172,135,43.9739418029785
1212,3391,Cryptography,24,10,29.4117660522461
1213,2896,Cryptography,8,0,0
1214,2700,Cryptography,30,20,40
1215,3749,Cryptography,57,51,47.2222213745117
1216,2726,Cryptography,12,0,0
1217,3501,Cryptography,99,55,35.7142868041992
1218,2157,Cryptography,1,1,50
1219,2773,Cryptography,4,0,0
1220,3288,Cryptography,8,8,50
1221,2168,Cryptography,21,21,50
1222,3151,Cryptography,8,8,50
1223,2237,Cryptography,7,0,0
1224,2990,Cryptography,14,13,48.1481475830078
1225,835,Cryptography,1,0,0
1226,1788,Cryptography,6,4,40
1227,1953,Cryptography,15,9,37.5
1228,682,Cryptography,2,0,0
1229,1676,Cryptography,8,7,46.6666679382324
1230,3519,Cryptography,108,57,34.5454559326172
1231,3187,Cryptography,34,1,2.85714292526245
1232,898,Cryptography,5,2,28.5714302062988
1233,2959,Cryptography,58,29,33.3333358764648
1234,3687,Cryptography,123,0,0
1235,1072,Cryptography,5,0,0
1236,1621,Cryptography,5,0,0
1237,3066,Cryptography,10,7,41.1764717102051
1238,843,Cryptography,4,2,33.3333358764648
1239,1670,Cryptography,8,7,46.6666679382324
1240,3579,Cryptography,14,12,46.1538467407227
1241,3843,Cryptography,104,94,47.4747467041016
1242,2002,Cryptography,7,0,0
1243,2124,Cryptography,26,10,27.7777786254883
1244,2202,Cryptography,5,4,44.4444465637207
1245,2579,Cryptography,23,13,36.1111106872559
1246,932,Cryptography,5,0,0
1247,2147,Cryptography,22,15,40.5405387878418
1248,1615,Cryptography,2,2,50
1249,3648,Cryptography,207,84,28.8659782409668
1250,2403,Cryptography,7,1,12.5
1251,2363,Cryptography,13,13,50
1252,944,Cryptography,1,0,0
1253,2190,Cryptography,9,8,47.0588226318359
1254,2684,Cryptography,38,13,25.490198135376
1255,2020,Cryptography,6,6,50
1256,4190,Cryptography,56,43,43.4343414306641
1257,1178,Cryptography,13,0,0
1258,2417,Cryptography,31,18,36.7346954345703
1259,2402,Cryptography,18,15,45.4545478820801
1260,1572,Cryptography,10,2,16.6666679382324
1261,2022,Cryptography,21,16,43.2432441711426
1262,2536,Cryptography,52,18,25.7142868041992
1263,1407,Cryptography,7,0,0
1264,2788,Cryptography,14,10,41.6666641235352
1265,1364,Cryptography,5,0,0
1266,2322,Cryptography,14,14,50
1267,2035,Cryptography,9,1,10
1268,687,Cryptography,1,0,0
1269,1837,Cryptography,8,7,46.6666679382324
1270,3176,Cryptography,46,7,13.2075471878052
1271,3949,Cryptography,91,26,22.2222232818604
1272,2807,Cryptography,16,13,44.8275871276855
1273,2606,Cryptography,5,5,50
1274,1775,Cryptography,7,1,12.5
1275,1310,Cryptography,7,1,12.5
1276,1608,Cryptography,11,0,0
1277,1640,Cryptography,16,6,27.2727279663086
1278,1627,Cryptography,39,7,15.2173910140991
1279,3923,Cryptography,93,30,24.3902435302734
1280,2964,Cryptography,12,10,45.4545478820801
1281,1887,Cryptography,39,19,32.7586212158203
1282,2947,Cryptography,8,0,0
1283,1075,Cryptography,2,2,50
1284,2195,Cryptography,9,0,0
1285,2662,Cryptography,29,0,0
1286,2428,Cryptography,45,34,43.0379753112793
1287,1096,Cryptography,15,0,0
1288,3141,Cryptography,7,3,30.0000019073486
1289,2116,Cryptography,16,13,44.8275871276855
1290,2228,Cryptography,17,9,34.6153869628906
1291,2418,Cryptography,21,9,30.0000019073486
1292,2783,Cryptography,21,15,41.6666641235352
1293,1451,Cryptography,4,1,20
1294,3996,Cryptography,122,1,0.813008069992065
1295,3252,Cryptography,14,0,0
1296,2670,Cryptography,5,0,0
1297,3786,Cryptography,2,0,0
1298,4052,Cryptography,289,128,30.6954441070557
1299,1970,Cryptography,12,0,0
1300,3138,Cryptography,21,16,43.2432441711426
1301,976,Cryptography,2,2,50
1302,1912,Cryptography,12,1,7.69230794906616
1303,2561,Cryptography,12,10,45.4545478820801
1304,2031,Cryptography,22,8,26.6666679382324
1305,677,Cryptography,1,0,0
1306,3378,Cryptography,24,0,0
1307,675,Cryptography,1,0,0
1308,1705,Cryptography,46,18,28.125
1309,3538,Cryptography,18,0,0
1310,1254,Cryptography,5,0,0
1311,2692,Cryptography,23,12,34.285717010498
1312,1722,Cryptography,6,1,14.2857151031494
1313,4192,Cryptography,79,60,43.1654663085938
1314,1193,Cryptography,7,0,0
